Time,Left Found,Left Calibrated,Left Pupil Diameter (mm),Left Pupil Pos X,Left Pupil Pos Y,Left Glint1 Pos X,Left Glint1 Pos Y,Left Glint2 Pos X,Left Glint2 Pos Y,Left Gaze Point X,Left Gaze Point Y,Right Found,Right Calibrated,Right Pupil Diameter (mm),Right Pupil Pos X,Right Pupil Pos Y,Right Glint1 Pos X,Right Glint1 Pos Y,Right Glint2 Pos X,Right Glint2 Pos Y,Right Gaze Point X,Right Gaze Point Y
4285091.671,true,true,4.077,262.358,345.157,254.498,343.536,271.055,343.721,1117,589,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285125.095,false,true,4.077,262.358,345.157,254.498,343.536,271.055,343.721,1117,589,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285158.296,true,true,7.622,261.837,345.567,254.154,343.737,270.764,343.947,1118,558,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285191.842,true,true,3.142,261.999,344.132,253.826,342.875,270.618,343.007,1119,550,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285225.092,true,true,3.190,261.507,343.409,253.402,342.163,270.050,342.323,1120,548,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285258.210,false,true,3.190,261.507,343.409,253.402,342.163,270.050,342.323,1120,548,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285291.801,true,true,4.463,260.234,343.479,252.089,343.017,268.801,343.119,1122,546,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285324.903,true,true,3.142,259.511,344.103,251.543,343.378,268.134,343.350,1122,544,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285358.491,true,true,3.078,259.359,344.804,251.491,343.431,268.016,343.451,1122,538,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285391.622,true,true,4.157,259.254,343.516,251.429,343.385,268.004,343.407,1123,537,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285424.831,true,true,3.835,259.607,340.412,251.393,342.033,267.941,342.188,1128,529,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285458.490,true,true,4.576,259.202,339.703,250.696,341.414,267.488,341.482,1128,527,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285491.847,false,true,4.576,259.202,339.703,250.696,341.414,267.488,341.482,1128,527,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285524.828,true,true,4.383,258.786,340.750,250.479,341.869,267.171,341.966,1130,523,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285558.480,false,true,4.383,258.786,340.750,250.479,341.869,267.171,341.966,1130,523,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285591.837,true,true,3.448,258.664,338.313,250.417,341.705,266.987,341.796,1130,513,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285624.911,true,true,4.351,258.490,340.625,250.128,341.772,266.819,341.866,1130,512,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285658.466,false,true,4.351,258.490,340.625,250.128,341.772,266.819,341.866,1130,512,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285691.648,true,true,-1.000,258.196,341.692,249.695,341.941,266.458,342.033,1130,500,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285724.897,false,true,-1.000,258.196,341.692,249.695,341.941,266.458,342.033,1130,500,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285758.485,true,true,2.755,257.494,340.982,249.435,342.674,265.990,342.811,1130,471,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285791.856,true,true,3.062,257.042,341.920,248.840,343.150,265.628,343.083,1130,471,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285824.909,true,true,3.400,256.279,340.563,248.109,343.107,264.838,343.167,1132,447,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285858.241,false,true,3.400,256.279,340.563,248.109,343.107,264.838,343.167,1132,447,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285891.837,true,true,4.077,254.604,342.688,246.365,342.917,263.066,343.076,1132,424,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285924.895,false,true,4.077,254.604,342.688,246.365,342.917,263.066,343.076,1132,424,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285958.447,false,true,4.077,254.604,342.688,246.365,342.917,263.066,343.076,1132,424,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285991.811,false,true,4.077,254.604,342.688,246.365,342.917,263.066,343.076,1132,424,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286024.893,false,true,4.077,254.604,342.688,246.365,342.917,263.066,343.076,1132,424,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286058.268,true,true,2.272,254.018,340.250,245.900,343.698,262.610,343.977,1132,398,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4286091.652,false,true,2.272,254.018,340.250,245.900,343.698,262.610,343.977,1132,398,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
